ID	GeneID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
18	obscurus2000948	chrChromosome20	+	26944429	26944611	26945158	26945266	26942292	26942457	26945342	26945646	18	"56,96,70"	"75,76,79"	"56,23,6"	"20,23,23"	298	257	0.985183289	1	"0.392,0.521,0.433"	"0.707,0.463,0.184"	-0.003
19	obscurus2000890	chrChromosome20	-	24931961	24932112	24932521	24932709	24931036	24931219	24935699	24935862	19	"33,37,42"	"24,29,18"	"17,4,15"	"10,10,16"	298	298	0.185386124	0.434498729	"0.579,0.561,0.7"	"0.63,0.286,0.484"	0.147
20	obscurus2000651	chrChromosome20	-	19526838	19526921	19527098	19527295	19526381	19526445	19527748	19527833	20	"256,344,329"	"134,190,134"	"157,124,108"	"84,44,52"	298	232	0.601011559	0.841934297	"0.598,0.585,0.657"	"0.593,0.687,0.618"	-0.019
21	obscurus2000479	chrChromosome20	+	15404615	15404747	15404964	15405108	15403869	15404008	15405200	15405266	21	"70,75,135"	"122,131,138"	"64,67,98"	"95,95,96"	281	293	0.471909391	0.742524358	"0.374,0.374,0.505"	"0.413,0.424,0.516"	-0.033
22	obscurus2000448	chrChromosome20	+	14812284	14812377	14812522	14812583	14812103	14812171	14812661	14812707	22	"83,49,142"	"23,19,28"	"89,45,61"	"36,15,34"	242	210	0.025809262	0.12519418	"0.758,0.691,0.815"	"0.682,0.722,0.609"	0.084
23	obscurus2000204	chrChromosome20	+	10795514	10796300	10804792	10804888	10795275	10795395	10805009	10805036	23	"81,72,188"	"95,129,299"	"122,175,240"	"256,391,569"	298	245	0.002762279	0.023217428	"0.412,0.315,0.341"	"0.282,0.269,0.257"	0.087
24	obscurus2000126	chrChromosome20	-	6633180	6633293	6634465	6634611	6633035	6633069	6636296	6636427	24	"70,177,146"	"120,256,214"	"117,133,81"	"157,136,120"	295	262	0.165150158	0.409723673	"0.341,0.38,0.377"	"0.398,0.465,0.375"	-0.047
25	obscurus2000025	chrChromosome20	+	1872331	1872462	1878547	1878595	1871769	1871911	1878873	1878936	25	"14,4,14"	"8,3,5"	"7,4,12"	"11,4,4"	280	197	0.329989422	0.611672408	"0.552,0.484,0.663"	"0.309,0.413,0.679"	0.099
26	obscurus2000024	chrChromosome20	+	1784070	1784314	1789216	1789600	1777712	1777901	1823211	1823318	26	"5,10,20"	"10,3,8"	"11,4,19"	"19,2,3"	298	298	0.884642128	1	"0.333,0.769,0.714"	"0.367,0.667,0.864"	-0.027
27	obscurus1900906	chrChromosome19	-	27336421	27336548	27336804	27336891	27334437	27334540	27339747	27339860	27	"232,226,331"	"65,62,84"	"178,71,55"	"27,12,16"	236	276	0.030440244	0.138688026	"0.807,0.81,0.822"	"0.885,0.874,0.801"	-0.04
28	obscurus1900881	chrChromosome19	+	25730296	25730439	25731132	25731262	25730086	25730218	25731733	25731871	28	"20,22,5"	"11,15,16"	"59,66,111"	"32,33,47"	292	279	0.077029373	0.250057882	"0.635,0.584,0.23"	"0.638,0.656,0.693"	-0.179
29	obscurus1900677	chrChromosome19	+	15843576	15843652	15844442	15844484	15842861	15842944	15844730	15844854	29	"0,1,1"	"41,77,62"	"0,0,0"	"13,13,10"	225	191	1	1	"0.0,0.011,0.014"	"0.0,0.0,0.0"	0.008
30	obscurus1900631	chrChromosome19	+	14906617	14906800	14906895	14908338	14904200	14904449	14908583	14908640	30	"28,28,22"	"3,12,4"	"55,57,57"	"15,10,16"	298	298	0.775743226	0.954453036	"0.903,0.7,0.846"	"0.786,0.851,0.781"	0.01
31	obscurus2100749	chrChromosome21	+	18326427	18326481	18326932	18326977	18326275	18326329	18327089	18327143	31	"12,36,42"	"7,23,28"	"46,611,531,568"	"340,711,656"	203	194	0.615192397	0.856875125	"0.621,0.599,0.589"	"0.567,0.608,0.696"	-0.021
32	obscurus1900466	chrChromosome19	-	11562631	11562723	11562871	11562904	11561967	11562075	11565340	11565371	32	"0,0,6"	"8,5,5"	"0,0,0"	"11,12,16"	182	241	0.01674535	0.09355385	"0.0,0.0,0.614"	"0.0,0.0,0.0"	0.205
33	obscurus1900301	chrChromosome19	-	8213903	8214006	8214654	8214728	8213305	8213389	8214839	8214875	33	"2,3,6"	"3,4,7"	"4,4,8"	"4,6,7"	223	252	0.649699512	0.876110958	"0.43,0.459,0.492"	"0.531,0.43,0.564"	-0.048
34	obscurus1900147	chrChromosome19	+	4490115	4490190	4490249	4490324	4489208	4489328	4491196	4491289	34	"608,349,416,899"	"806,878,129,748"	"252,815,941,648"	"427,425,401,919"	224	224	0.828867601	0.976021632	"0.43,0.387,0.414"	"0.372,0.386,0.462"	0.004
35	obscurus1900147	chrChromosome19	+	4490249	4490324	4491196	4491289	4490115	4490190	4491615	4491711	35	"0,0,1"	"112,591,028,413,313"	"0,0,0"	"446,739,493,358"	224	242	1	1	"0.0,0.0,0.0"	"0.0,0.0,0.0"	0
36	obscurus1900147	chrChromosome19	+	4491196	4491289	4491615	4491711	4490249	4490324	4492703	4493363	36	"236,323,312,808"	"8,871,889,311,885"	"1,346,630,541"	"385,821,472,131"	242	245	0.069139899	0.231870053	"0.212,0.21,0.193"	"0.261,0.229,0.204"	-0.026
37	obscurus1900127	chrChromosome19	+	3603407	3603517	3604617	3604673	3602584	3602647	3604751	3604864	37	"34,7,44"	"20,9,17"	"41,12,23"	"11,15,14"	259	205	0.927755687	1	"0.574,0.381,0.672"	"0.747,0.388,0.565"	-0.024
38	obscurus1900061	chrChromosome19	+	1775723	1775795	1776729	1776873	1775376	1775451	1778141	1778206	38	"225,723,402,423"	"755,476,489,467"	"133,011,871,601"	"549,143,294,173"	221	293	0.766226569	0.951682681	"0.284,0.289,0.253"	"0.243,0.267,0.337"	-0.007
39	obscurus1900061	chrChromosome19	+	1776729	1776873	1778141	1778206	1775723	1775795	1780530	1780681	39	"7,461,768,811,876"	"293,827,623,572"	"599,043,044,424"	"253,715,271,368"	293	214	0.710104657	0.923387265	"0.65,0.67,0.708"	"0.633,0.673,0.703"	0.006
40	obscurus1900061	chrChromosome19	+	1778141	1778206	1780530	1780681	1776729	1776873	1781504	1781582	40	"471,849,425,852"	"258,324,013,619"	"338,930,383,318"	"234,314,131,319"	214	298	0.430214012	0.702208656	"0.718,0.741,0.692"	"0.668,0.75,0.778"	-0.015
41	obscurus1900028	chrChromosome19	+	863828	863949	864377	864520	863534	863543	868250	868341	41	"2,13,12"	"24,15,10"	"38,18,62"	"47,30,34"	270	292	0.178800095	0.427878895	"0.083,0.484,0.565"	"0.466,0.394,0.664"	-0.131
42	obscurus1900028	chrChromosome19	+	864377	864520	868250	868341	863828	863949	868953	869084	42	"11,11,15"	"6,10,10"	"55,11,41"	"45,34,15"	292	240	0.493229766	0.760916174	"0.601,0.475,0.552"	"0.501,0.21,0.692"	0.075
43	obscurus1900028	chrChromosome19	+	868250	868341	868953	869084	864377	864520	869412	869499	43	"13,10,4"	"11,9,18"	"48,23,14"	"22,26,41"	240	280	0.632022235	0.865479886	"0.58,0.565,0.206"	"0.718,0.508,0.285"	-0.053
44	obscurus1900003	chrChromosome19	+	40626	40821	43839	44061	39180	39461	45032	45255	44	"39,64,12"	"45,36,10"	"6,8,5"	"2,3,5"	298	298	0.251804467	0.525715965	"0.464,0.64,0.545"	"0.75,0.727,0.5"	-0.109
45	obscurus1801057	chrChromosome18	-	25908393	25908500	25908573	25908745	25908051	25908190	25909162	25909165	45	"370,140,815,298"	"421,844,825,992"	"261,418,571,129"	"225,013,981,327"	298	256	0.047894668	0.187539363	"0.43,0.439,0.432"	"0.5,0.533,0.422"	-0.051
46	obscurus1801041	chrChromosome18	-	25557301	25557423	25557737	25557819	25557194	25557222	25558288	25558408	46	"6,4,2"	"11,11,16"	"10,18,12"	"18,29,22"	231	271	0.095002952	0.286773616	"0.39,0.299,0.128"	"0.395,0.421,0.39"	-0.13
47	obscurus1801028	chrChromosome18	+	25260573	25260699	25265458	25265592	25259872	25259986	25266415	25266533	47	"179,884,148,757,191,000"	"12,976,099,610,124,600"	"118,056,131,081,111,000"	"1,066,407,874,657,380"	275	283	0.738920118	0.937353886	"0.588,0.606,0.613"	"0.533,0.631,0.667"	-0.008
48	obscurus1801028	chrChromosome18	+	25266415	25266533	25267755	25267831	25265458	25265592	25267991	25268054	48	"12,921,498,554,127,400"	"9,729,275,669,105,060"	"1,077,917,909,257,740"	"752,776,349,345,201"	267	225	0.739307834	0.937353886	"0.528,0.523,0.505"	"0.547,0.512,0.518"	-0.007
49	obscurus1800961	chrChromosome18	+	22398835	22399039	22420377	22420509	22388486	22388540	22420577	22420712	49	"198,227,302"	"40,25,60"	"116,27,80"	"1,9,6"	298	281	0.008806926	0.058413284	"0.824,0.895,0.826"	"0.991,0.739,0.926"	-0.037
50	obscurus1800961	chrChromosome18	+	22398835	22399039	22420577	22420712	22388486	22388540	22421907	22422121	50	"179,222,282"	"65,27,69"	"93,26,67"	"28,18,17"	298	284	0.120541391	0.333885955	"0.724,0.887,0.796"	"0.76,0.579,0.79"	0.093
51	obscurus1800961	chrChromosome18	+	22420377	22420509	22420577	22420712	22398835	22399039	22421907	22422121	51	"325,385,486"	"84,33,86"	"78,38,36"	"51,19,30"	281	284	1.57E-11	1.53E-09	"0.796,0.922,0.851"	"0.607,0.669,0.548"	0.248
52	obscurus1800885	chrChromosome18	-	20269847	20269955	20270060	20270138	20269674	20269759	20270227	20270365	52	"115,123,221"	"200,204,390"	"39,54,74"	"48,68,125"	227	257	0.196555062	0.453993416	"0.394,0.406,0.391"	"0.479,0.473,0.401"	-0.054
53	obscurus1800825	chrChromosome18	-	19075883	19075916	19076346	19076521	19075268	19075410	19077072	19077133	53	"251,409,354"	"7,18,16"	"111,91,162"	"6,6,6"	298	182	0.820521935	0.970884571	"0.956,0.933,0.931"	"0.919,0.903,0.943"	0.018
54	obscurus1800810	chrChromosome18	-	18939198	18939372	18939607	18939735	18938502	18938689	18941736	18941908	54	"25,10,12"	"10,8,19"	"3,0,7"	"12,14,7"	277	298	0.005527616	0.039721613	"0.729,0.574,0.405"	"0.212,0.0,0.518"	0.326
55	obscurus1800765	chrChromosome18	-	16664223	16664347	16664642	16664802	16662795	16663990	16664916	16665083	55	"217,285,271"	"244,246,346"	"74,89,90"	"58,73,63"	298	273	0.0170956	0.094013065	"0.449,0.515,0.418"	"0.539,0.528,0.567"	-0.084
56	obscurus1800684	chrChromosome18	-	14234293	14234453	14236401	14236617	14228656	14228805	14237896	14238091	56	"9,10,1"	"10,5,3"	"1,15,2"	"9,10,3"	298	298	0.390415574	0.667816114	"0.474,0.667,0.25"	"0.1,0.6,0.4"	0.097
57	obscurus1800649	chrChromosome18	+	13504289	13504370	13504627	13504772	13503956	13503983	13504845	13504987	57	"1,10,7"	"16,11,9"	"0,8,4"	"42,14,27"	230	294	0.067758445	0.2309947	"0.074,0.537,0.499"	"0.0,0.422,0.159"	0.176
58	obscurus1800497	chrChromosome18	+	10542947	10543156	10543628	10543815	10542737	10542882	10543998	10544117	58	"24,32,37"	"31,33,25"	"41,30,37"	"27,40,47"	298	298	0.753425644	0.948203002	"0.436,0.492,0.597"	"0.603,0.429,0.44"	0.018
59	obscurus1800447	chrChromosome18	+	10042058	10042139	10042335	10042425	10041778	10041862	10042503	10042587	59	"7,3,4"	"14,8,23"	"6,13,4"	"11,3,7"	230	239	0.024520466	0.121357636	"0.342,0.28,0.153"	"0.362,0.818,0.373"	-0.259
60	obscurus1800447	chrChromosome18	+	10042335	10042425	10042503	10042587	10042058	10042139	10042666	10042759	60	"14,1,10"	"4,8,9"	"10,4,3"	"7,8,6"	239	233	0.745923874	0.942067069	"0.773,0.109,0.52"	"0.582,0.328,0.328"	0.055
61	obscurus1800398	chrChromosome18	-	9339702	9339765	9339957	9340052	9339189	9339313	9340549	9340664	61	"4,10,17"	"1,7,4"	"20,9,5"	"14,7,5"	244	212	0.10047213	0.295593002	"0.777,0.554,0.787"	"0.554,0.528,0.465"	0.19
62	obscurus1800383	chrChromosome18	+	9165058	9165160	9165918	9166005	9164616	9164719	9166655	9166796	62	"45,42,82"	"40,53,54"	"244,180,206"	"243,251,215"	251	236	0.201373899	0.458737271	"0.514,0.427,0.588"	"0.486,0.403,0.474"	0.055
63	obscurus1800308	chrChromosome18	+	7923393	7923486	7923754	7923847	7922307	7922377	7925792	7925977	63	"0,4,2"	"9,0,10"	"1,0,0"	"13,9,11"	242	242	0.004770283	0.03633614	"0.0,1.0,0.167"	"0.071,0.0,0.0"	0.365
64	obscurus1800284	chrChromosome18	-	7358051	7358156	7358931	7359044	7357849	7357930	7359601	7359783	64	"41,40,35"	"34,39,43"	"28,22,18"	"16,16,11"	262	254	0.05955598	0.209628451	"0.539,0.499,0.441"	"0.629,0.571,0.613"	-0.111
65	obscurus1800041	chrChromosome18	+	962086	962266	965688	965916	961870	961996	966594	966740	65	"170,203,185"	"255,277,233"	"44,65,46"	"52,90,40"	298	298	0.295425528	0.573784641	"0.4,0.423,0.443"	"0.458,0.419,0.535"	-0.049
66	obscurus2000264	chrChromosome20	+	11886156	11886286	11888168	11888270	11883063	11883140	11888649	11888847	66	"26,14,20"	"20,29,27"	"61,20,44"	"46,31,39"	279	251	0.357199205	0.639026101	"0.539,0.303,0.4"	"0.544,0.367,0.504"	-0.058
67	obscurus1800003	chrChromosome18	-	100336	100454	100862	100931	100088	100220	102830	102899	67	"8,6,2"	"2,13,3"	"15,25,10"	"7,12,16"	218	267	0.618274667	0.857493315	"0.83,0.361,0.449"	"0.724,0.718,0.434"	-0.079
68	obscurus1700688	chrChromosome17	-	16649249	16649474	16650551	16650662	16648941	16649098	16652690	16652776	68	"36,29,29"	"21,23,24"	"31,22,13"	"22,17,10"	260	298	0.922139966	1	"0.663,0.591,0.581"	"0.618,0.597,0.598"	0.007
69	obscurus1700678	chrChromosome17	-	16141061	16141142	16146649	16146848	16137183	16137323	16148637	16148756	69	"3,2,1"	"1,1,10"	"0,1,2"	"0,0,0"	298	230	1	1	"0.698,0.607,0.072"	"NA,1.0,1.0"	-0.541
70	obscurus2000707	chrChromosome20	+	20416387	20416471	20419230	20419344	20403506	20403706	20420008	20420137	70	"73,92,72"	"101,125,118"	"48,56,15"	"71,42,50"	233	263	0.921679327	1	"0.449,0.454,0.408"	"0.433,0.601,0.253"	0.008
71	obscurus1700652	chrChromosome17	+	15431972	15432096	15438965	15439122	15431603	15431799	15441381	15441497	71	"195,181,164"	"178,202,176"	"66,70,90"	"82,92,110"	273	298	0.137799924	0.365318132	"0.545,0.494,0.504"	"0.468,0.454,0.472"	0.05
72	obscurus1700652	chrChromosome17	+	15444431	15444509	15445443	15445560	15444143	15444242	15445678	15445745	72	"89,151,130"	"150,150,140"	"43,52,47"	"65,67,58"	227	266	0.556126464	0.804485612	"0.41,0.541,0.521"	"0.437,0.476,0.487"	0.024
73	obscurus1700621	chrChromosome17	-	14970250	14970356	14970559	14970625	14969501	14969620	14970743	14970911	73	"38,29,28"	"62,35,82"	"58,124,99"	"68,118,137"	215	255	0.041660162	0.166469909	"0.421,0.496,0.288"	"0.503,0.555,0.462"	-0.105
74	obscurus1700529	chrChromosome17	+	12754126	12754203	12754273	12754379	12753483	12753635	12754466	12754573	74	"27,31,24"	"74,44,48"	"11,16,12"	"17,28,13"	226	255	0.310963538	0.59182624	"0.292,0.443,0.361"	"0.422,0.392,0.51"	-0.076
75	obscurus1700529	chrChromosome17	+	12754126	12754203	12754466	12754573	12753483	12753635	12754666	12754819	75	"29,31,23"	"54,56,63"	"11,16,12"	"28,28,17"	226	256	0.730469835	0.936902625	"0.378,0.385,0.293"	"0.308,0.393,0.444"	-0.03
76	obscurus1700529	chrChromosome17	+	12754273	12754379	12754466	12754573	12754126	12754203	12754666	12754819	76	"46,41,42"	"53,56,58"	"16,19,17"	"28,28,17"	255	256	0.731283683	0.936902625	"0.466,0.424,0.421"	"0.365,0.405,0.501"	0.013
77	obscurus1700529	chrChromosome17	+	12754273	12754379	12754666	12754819	12754126	12754203	12754927	12755038	77	"39,42,39"	"89,130,92"	"15,11,17"	"28,49,26"	255	298	0.787860453	0.959006169	"0.339,0.274,0.331"	"0.385,0.208,0.433"	-0.027
78	obscurus1700483	chrChromosome17	+	12103420	12103506	12103839	12103945	12102479	12102623	12106432	12106610	78	"279,225,223"	"510,484,397"	"197,136,162"	"341,220,182"	235	255	0.041148285	0.165281769	"0.372,0.335,0.379"	"0.385,0.401,0.491"	-0.064
79	obscurus0000372	chrContig48	+	95666	95840	113010	113181	91056	92800	124450	124624	79	"0,0,0"	"5,2,3"	"0,0,2"	"4,2,1"	298	298	0.588191045	0.829936713	"0.0,0.0,0.0"	"0.0,0.0,0.667"	-0.222
80	obscurus0000372	chrContig48	+	113010	113181	124450	124624	95666	95840	161798	161972	80	"1,0,5"	"0,0,3"	"0,0,4"	"0,0,1"	298	298	1	1	"1.0,NA,0.625"	"NA,NA,0.8"	0.012
81	obscurus0000372	chrContig48	+	113010	113181	161798	161972	95666	95840	165600	165775	81	"1,0,8"	"2,0,1"	"0,1,2"	"1,0,0"	298	298	1	1	"0.333,NA,0.889"	"0.0,1.0,1.0"	-0.056
82	obscurus1700442	chrChromosome17	+	11336617	11336698	11336849	11336978	11336236	11336259	11337298	11337413	82	"6,7,0"	"3,4,1"	"3,5,10"	"18,2,0"	230	278	0.830174166	0.976380955	"0.707,0.679,0.0"	"0.168,0.751,1.0"	-0.178
83	obscurus1700338	chrChromosome17	-	9187675	9187758	9187986	9188116	9187432	9187512	9188406	9188501	83	"50,37,40"	"13,15,15"	"62,57,76"	"40,21,29"	279	232	0.205402617	0.463582296	"0.762,0.672,0.689"	"0.563,0.693,0.685"	0.061
84	obscurus1700329	chrChromosome17	-	8753253	8753364	8762118	8762169	8746853	8746943	8765600	8765697	84	"11,6,18"	"37,32,51"	"14,7,11"	"26,19,20"	200	260	0.089094717	0.272311439	"0.279,0.196,0.315"	"0.412,0.324,0.417"	-0.121
85	obscurus1700329	chrChromosome17	-	8767055	8767099	8772680	8772787	8765600	8765697	8797935	8798015	85	"48,64,55"	"13,20,15"	"22,13,16"	"13,9,12"	256	193	0.003542641	0.029025842	"0.736,0.707,0.734"	"0.561,0.521,0.501"	0.198
86	obscurus1700349	chrChromosome17	+	9308910	9308965	9309297	9309430	9308667	9308820	9310311	9310578	86	"27,36,49"	"88,112,111"	"29,25,16"	"51,42,42"	204	282	0.093407358	0.282832839	"0.298,0.308,0.379"	"0.44,0.451,0.345"	-0.084
87	obscurus1700308	chrChromosome17	+	8411590	8411722	8412622	8412733	8411351	8411458	8413057	8413087	87	"416,551,775,392"	"293,344,539"	"330,821,772,473"	"267,205,170"	281	260	0.771377872	0.95326683	"0.929,0.933,0.902"	"0.92,0.908,0.931"	0.002
88	obscurus2000541	chrChromosome20	+	16978228	16978393	16978860	16978922	16977618	16977786	16979235	16979347	88	"9,13,4"	"4,1,7"	"79,68,90"	"21,9,38"	298	211	0.506758674	0.773223329	"0.614,0.902,0.288"	"0.727,0.843,0.626"	-0.131
89	obscurus1700264	chrChromosome17	-	7900909	7901020	7901858	7901969	7900186	7900334	7902700	7902809	89	"7,951,320,765"	"11,191,595,996"	"601,361,264"	"604,717,654"	260	260	0.140289039	0.367720468	"0.415,0.453,0.434"	"0.499,0.335,0.288"	0.06
90	obscurus1700264	chrChromosome17	-	7901858	7901969	7902700	7902809	7900909	7901020	7903361	7903555	90	"10,041,405,838"	"108,317,011,084"	"893,729,517"	"686,651,655"	258	260	0.05845436	0.206496382	"0.483,0.454,0.438"	"0.567,0.53,0.443"	-0.055
91	obscurus1700261	chrChromosome17	+	7874246	7874273	7877624	7877708	7873179	7873275	7879253	7879304	91	"91,116,173"	"273,362,434"	"121,55,35"	"224,176,164"	176	233	0.858617913	0.990712977	"0.306,0.298,0.345"	"0.417,0.293,0.22"	0.006
92	obscurus2000071	chrChromosome20	-	3311810	3311960	3319093	3319122	3310042	3310112	3319616	3319745	92	"6,18,28"	"69,88,143"	"23,36,26"	"140,134,112"	178	298	0.231403571	0.48963828	"0.127,0.255,0.247"	"0.216,0.31,0.28"	-0.059
93	obscurus1700006	chrChromosome17	+	211250	211330	211505	211652	210569	210696	212017	212099	93	"843,675,964"	"150,913,771,800"	"710,385,423"	"1,102,870,958"	229	296	0.657534495	0.879418563	"0.419,0.388,0.409"	"0.454,0.364,0.363"	0.012
94	obscurus1700006	chrChromosome17	+	211505	211652	212017	212099	211250	211330	212330	212447	94	"237,320,172,876"	"667,595,904"	"177,110,911,143"	"640,273,289"	296	231	0.733864616	0.936902625	"0.735,0.726,0.713"	"0.683,0.757,0.755"	-0.007
95	obscurus1601018	chrChromosome16	-	28068529	28068593	28068956	28069281	28068328	28068448	28069678	28070031	95	"106,149,151"	"40,63,51"	"55,40,47"	"35,6,24"	298	213	0.857102804	0.990712977	"0.654,0.628,0.679"	"0.529,0.827,0.583"	0.007
96	obscurus1601018	chrChromosome16	-	28068956	28069281	28069678	28070031	28068529	28068593	28070093	28070461	96	"1,1,0"	"100,44,87"	"0,0,0"	"17,11,29"	298	298	1	1	"0.01,0.022,0.0"	"0.0,0.0,0.0"	0.011
97	obscurus1600983	chrChromosome16	+	27591370	27591452	27592333	27592470	27590723	27590759	27592555	27592690	97	"0,0,1"	"36,29,39"	"3,0,2"	"45,38,41"	231	286	0.499632852	0.767152804	"0.0,0.0,0.031"	"0.076,0.0,0.057"	-0.034
98	obscurus1600983	chrChromosome16	+	27592760	27592842	27592961	27593072	27592555	27592690	27593903	27594031	98	"18,16,6"	"28,17,11"	"16,24,12"	"29,17,39"	231	260	0.737863506	0.937353886	"0.42,0.514,0.38"	"0.383,0.614,0.257"	0.02
99	obscurus1600930	chrChromosome16	-	26599836	26599943	26602357	26602427	26596868	26597012	26604341	26604450	99	"447,326,330"	"449,309,309"	"131,82,76"	"157,149,76"	219	256	0.050362906	0.190269799	"0.538,0.552,0.555"	"0.494,0.391,0.539"	0.074
100	obscurus1600881	chrChromosome16	+	25320794	25320890	25321050	25321175	25319406	25319571	25323228	25323319	100	"97,57,93"	"104,70,75"	"91,43,49"	"83,74,63"	245	274	0.301076119	0.578351293	"0.511,0.477,0.581"	"0.551,0.394,0.465"	0.053
