ID	GeneID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
14	obscurus2100518	chrChromosome21	-	14744443	14744548	14745213	14745296	14743693	14743832	14745389	14745407	14	"295,182,777,632,942"	"520,365,159,660,443"	"385,122,877,312,906"	"585,994,750,418,626"	232	254	0.04047949	0.251435459	"0.383,0.371,0.374"	"0.418,0.399,0.431"	-0.04
15	obscurus2100518	chrChromosome21	-	14745213	14745296	14745389	14745407	14744443	14744548	14746212	14746330	15	"908,760,006,252"	"278,622,846,432,046"	"892,362,852,512"	"312,172,488,110,137"	167	232	0.333730277	0.713359467	"0.312,0.227,0.213"	"0.284,0.26,0.256"	-0.016
16	obscurus2100513	chrChromosome21	+	14712334	14712601	14712941	14713156	14711977	14712083	14713559	14713714	16	"44,49,70"	"29,47,56"	"108,96,36"	"95,51,67"	298	298	0.580666084	0.905193844	"0.603,0.51,0.556"	"0.532,0.653,0.35"	0.045
17	obscurus2100469	chrChromosome21	-	14236237	14236495	14236693	14236945	14235775	14236027	14237146	14237398	17	"0,0,0"	"0,0,2"	"1,0,0"	"0,1,0"	298	298	1	1	"NA,NA,0.0"	"1.0,0.0,NA"	-0.5
18	obscurus2100469	chrChromosome21	-	14236693	14236945	14237146	14237398	14236237	14236495	14237582	14237840	18	"3,3,0"	"1,0,1"	"1,9,14"	"0,1,0"	298	298	1	1	"0.75,1.0,0.0"	"1.0,0.9,1.0"	-0.383
19	obscurus2100222	chrChromosome21	-	10386546	10386616	10386714	10386736	10386359	10386469	10386826	10386914	19	"2,0,5"	"0,1,3"	"3,2,1"	"0,0,0"	171	219	0.172994708	0.536333907	"1.0,0.0,0.681"	"1.0,1.0,1.0"	-0.44
20	obscurus2100218	chrChromosome21	-	10273974	10274115	10274641	10274791	10273644	10273720	10274919	10275001	20	"115,139,143"	"86,127,122"	"165,132,102"	"135,122,116"	298	290	0.397186396	0.768223509	"0.565,0.516,0.533"	"0.543,0.513,0.461"	0.032
21	obscurus0000043	chrContig1	+	2429682	2429773	2429855	2430245	2429400	2429546	2430376	2430503	21	"558,192,638,727,521"	"673,534,647,245,274"	"300,703,849,719,400"	"376,965,022,720,119"	240	298	0.010948918	0.116614676	"0.507,0.413,0.43"	"0.498,0.488,0.545"	-0.06
22	obscurus0000043	chrContig1	+	2429855	2430245	2430376	2430503	2429682	2429773	2430582	2430701	22	"923,486,384,757,715"	"850,346,045,855,510"	"467,846,460,430,306"	"442,246,181,428,019"	298	276	0.994859766	1	"0.501,0.494,0.491"	"0.495,0.492,0.5"	0
23	obscurus2100077	chrChromosome21	+	5187227	5187293	5202217	5202369	5186838	5186916	5203953	5204038	23	"5,8,8"	"23,20,27"	"8,7,4"	"20,11,19"	215	298	0.581345816	0.905193844	"0.232,0.357,0.291"	"0.357,0.469,0.226"	-0.057
24	obscurus2100021	chrChromosome21	+	1749725	1750053	1752573	1753447	1746520	1747048	1754073	1754265	24	"18,43,31"	"14,21,30"	"11,25,11"	"27,27,22"	298	298	0.005297089	0.071085628	"0.562,0.672,0.508"	"0.289,0.481,0.333"	0.213
25	obscurus2100013	chrChromosome21	-	1147937	1147999	1149472	1149573	1147330	1147398	1149649	1149744	25	"11,14,10"	"6,4,9"	"6,11,8"	"4,4,2"	250	211	0.476145391	0.838531657	"0.607,0.747,0.484"	"0.559,0.699,0.771"	-0.064
26	obscurus2000958	chrChromosome20	+	27090732	27090781	27091411	27091468	27090137	27090355	27093677	27093866	26	"4,0,1"	"18,21,34"	"2,0,5"	"17,26,14"	198	206	0.308258152	0.699685594	"0.188,0.0,0.03"	"0.109,0.0,0.271"	-0.054
27	obscurus2000958	chrChromosome20	+	27090880	27091018	27091411	27091468	27090732	27090781	27093677	27093866	27	"0,0,7"	"12,21,35"	"0,4,2"	"14,24,11"	287	206	0.718023677	0.970659925	"0.0,0.0,0.126"	"0.0,0.107,0.115"	-0.032
28	obscurus2000948	chrChromosome20	+	26944429	26944611	26945158	26945266	26942292	26942457	26945342	26945646	28	"56,96,70"	"75,76,79"	"49,52,33"	"36,46,21"	298	257	0.109125717	0.42737176	"0.392,0.521,0.433"	"0.54,0.494,0.575"	-0.088
29	obscurus2000651	chrChromosome20	-	19526838	19526921	19527098	19527295	19526381	19526445	19527748	19527833	29	"256,344,329"	"134,190,134"	"209,251,105"	"137,127,53"	298	232	0.304831927	0.69465892	"0.598,0.585,0.657"	"0.543,0.606,0.607"	0.028
30	obscurus2000479	chrChromosome20	+	15404615	15404747	15404964	15405108	15403869	15404008	15405200	15405266	30	"70,75,135"	"122,131,138"	"127,81,48"	"141,107,111"	281	293	0.918183225	1	"0.374,0.374,0.505"	"0.484,0.441,0.311"	0.006
31	obscurus2000448	chrChromosome20	+	14812103	14812171	14812284	14812377	14811680	14811793	14812522	14812583	31	"129,104,159"	"78,63,112"	"154,144,104"	"121,82,73"	217	242	0.650927929	0.939652933	"0.648,0.648,0.613"	"0.587,0.662,0.614"	0.015
32	obscurus2000448	chrChromosome20	+	14812284	14812377	14812522	14812583	14812103	14812171	14812661	14812707	32	"83,49,142"	"23,19,28"	"108,73,68"	"75,23,35"	242	210	0.0052958	0.071085628	"0.758,0.691,0.815"	"0.555,0.734,0.628"	0.116
33	obscurus2000444	chrChromosome20	-	14716868	14717012	14726385	14726490	14711619	14711697	14727536	14727693	33	"17,28,28"	"15,27,17"	"1,12,5"	"19,20,10"	254	293	0.001623071	0.029975958	"0.567,0.545,0.655"	"0.057,0.409,0.366"	0.312
34	obscurus2000444	chrChromosome20	-	14726385	14726490	14727536	14727693	14716868	14717012	14728134	14728376	34	"21,25,37"	"22,16,16"	"3,5,11"	"7,13,7"	298	254	0.065006007	0.315039989	"0.449,0.571,0.663"	"0.268,0.247,0.573"	0.198
35	obscurus2000204	chrChromosome20	+	10795514	10796300	10804792	10804888	10795275	10795395	10805009	10805036	35	"81,72,188"	"95,129,299"	"111,155,56"	"202,196,90"	298	245	0.948007563	1	"0.412,0.315,0.341"	"0.311,0.394,0.338"	0.008
36	obscurus2000126	chrChromosome20	-	6633180	6633293	6634465	6634611	6633035	6633069	6636296	6636427	36	"70,177,146"	"120,256,214"	"173,203,95"	"114,145,83"	295	262	9.87E-09	3.58E-06	"0.341,0.38,0.377"	"0.574,0.554,0.504"	-0.178
37	obscurus2000096	chrChromosome20	+	4546915	4547152	4548034	4548235	4541969	4542068	4548904	4549006	37	"111,219,76"	"70,99,40"	"141,69,59"	"65,65,33"	298	298	0.378325878	0.752409928	"0.613,0.689,0.655"	"0.684,0.515,0.641"	0.039
38	obscurus2000025	chrChromosome20	+	1872331	1872462	1878547	1878595	1871769	1871911	1878873	1878936	38	"14,4,14"	"8,3,5"	"4,10,7"	"4,2,6"	280	197	0.841761739	1	"0.552,0.484,0.663"	"0.413,0.779,0.451"	0.019
39	obscurus1900906	chrChromosome19	-	27336421	27336548	27336804	27336891	27334437	27334540	27339747	27339860	39	"232,226,331"	"65,62,84"	"160,330,161"	"46,74,24"	236	276	0.173186018	0.536333907	"0.807,0.81,0.822"	"0.803,0.839,0.887"	-0.03
40	obscurus1900888	chrChromosome19	+	25976607	25976712	25977259	25977334	25975299	25975368	25977424	25977571	40	"1,0,0"	"0,0,0"	"0,1,3"	"0,2,1"	254	224	1	1	"1.0,NA,NA"	"NA,0.306,0.726"	0.484
41	obscurus1900881	chrChromosome19	+	25730296	25730439	25731132	25731262	25730086	25730218	25731733	25731871	41	"20,22,5"	"11,15,16"	"23,16,13"	"17,5,14"	292	279	0.408761727	0.77408362	"0.635,0.584,0.23"	"0.564,0.754,0.47"	-0.113
42	obscurus1900677	chrChromosome19	+	15843576	15843652	15844442	15844484	15842861	15842944	15844730	15844854	42	"0,1,1"	"41,77,62"	"0,0,0"	"210,177,83"	225	191	1	1	"0.0,0.011,0.014"	"0.0,0.0,0.0"	0.008
43	obscurus1900677	chrChromosome19	+	15844442	15844484	15844730	15844854	15843576	15843652	15845120	15845364	43	"8,12,13"	"76,118,106"	"24,23,12"	"218,321,97"	191	273	0.623315647	0.927979739	"0.131,0.127,0.149"	"0.136,0.093,0.15"	0.009
44	obscurus1900631	chrChromosome19	+	14906617	14906800	14906895	14908338	14904200	14904449	14908583	14908640	44	"28,28,22"	"3,12,4"	"17,17,26"	"4,15,8"	298	298	0.144431919	0.487569864	"0.903,0.7,0.846"	"0.81,0.531,0.765"	0.114
45	obscurus1900542	chrChromosome19	-	13080941	13081042	13083911	13084026	13080217	13080298	13084753	13084914	45	"179,233,312"	"130,178,258"	"268,210,66"	"186,116,71"	264	250	0.665549292	0.941257587	"0.566,0.553,0.534"	"0.577,0.632,0.468"	-0.008
46	obscurus1900301	chrChromosome19	-	8213903	8214006	8214654	8214728	8213305	8213389	8214839	8214875	46	"2,3,6"	"3,4,7"	"7,5,3"	"5,14,4"	223	252	0.757698212	0.981666218	"0.43,0.459,0.492"	"0.613,0.288,0.459"	0.007
47	obscurus1900286	chrChromosome19	-	7875785	7875997	7879243	7879348	7874757	7874910	7885593	7885758	47	"13,17,21"	"9,11,13"	"24,28,28"	"23,9,43"	254	298	0.486592261	0.843581799	"0.629,0.645,0.655"	"0.55,0.785,0.433"	0.054
48	obscurus1900147	chrChromosome19	+	4490115	4490190	4490249	4490324	4489208	4489328	4491196	4491289	48	"608,349,416,899"	"806,878,129,748"	"32,025,341,897"	"636,466,141,783"	224	224	0.149287754	0.494743258	"0.43,0.387,0.414"	"0.335,0.447,0.335"	0.038
49	obscurus1900147	chrChromosome19	+	4490249	4490324	4491196	4491289	4490115	4490190	4491615	4491711	49	"0,0,1"	"112,591,028,413,313"	"0,0,0"	"661,097,711,837"	224	242	1	1	"0.0,0.0,0.0"	"0.0,0.0,0.0"	0
50	obscurus1900147	chrChromosome19	+	4491196	4491289	4491615	4491711	4490249	4490324	4492703	4493363	50	"236,323,312,808"	"8,871,889,311,885"	"19,211,855,534"	"557,872,861,474"	242	245	0.013435749	0.12590223	"0.212,0.21,0.193"	"0.259,0.205,0.268"	-0.039
51	obscurus1900127	chrChromosome19	+	3603407	3603517	3604617	3604673	3602584	3602647	3604751	3604864	51	"34,7,44"	"20,9,17"	"54,37,34"	"30,10,12"	259	205	0.270994818	0.659160977	"0.574,0.381,0.672"	"0.588,0.745,0.692"	-0.133
52	obscurus1900061	chrChromosome19	+	1775723	1775795	1776729	1776873	1775376	1775451	1778141	1778206	52	"225,723,402,423"	"755,476,489,467"	"382,031,662,354"	"14,567,124,949,021"	221	293	0.235677972	0.621014464	"0.284,0.289,0.253"	"0.258,0.251,0.257"	0.02
53	obscurus1900061	chrChromosome19	+	1776729	1776873	1778141	1778206	1775723	1775795	1780530	1780681	53	"7,461,768,811,876"	"293,827,623,572"	"13,678,141,869,671"	"611,156,684,348"	293	214	0.010885522	0.116614676	"0.65,0.67,0.708"	"0.62,0.646,0.619"	0.048
54	obscurus1900061	chrChromosome19	+	1776729	1776873	1780530	1780681	1775723	1775795	1781504	1781582	54	"7,450,768,611,863"	"257,223,993,606"	"13,667,141,759,657"	"624,951,184,537"	293	298	0.000556342	0.014063796	"0.747,0.765,0.77"	"0.69,0.738,0.684"	0.057
55	obscurus1900061	chrChromosome19	+	1778141	1778206	1780530	1780681	1776729	1776873	1781504	1781582	55	"471,849,425,852"	"258,324,013,619"	"871,772,445,105"	"625,851,334,549"	214	298	5.56E-05	0.00248368	"0.718,0.741,0.692"	"0.66,0.663,0.61"	0.073
56	obscurus1900028	chrChromosome19	+	868250	868341	868953	869084	864377	864520	869412	869499	56	"13,10,4"	"11,9,18"	"1,6,3"	"35,10,11"	240	280	0.017752563	0.148438735	"0.58,0.565,0.206"	"0.032,0.412,0.241"	0.222
57	obscurus1900028	chrChromosome19	+	868250	868341	869412	869499	864377	864520	869590	870085	57	"15,10,5"	"9,8,18"	"1,6,2"	"27,12,20"	240	236	0.001030335	0.022856619	"0.621,0.551,0.215"	"0.035,0.33,0.09"	0.311
58	obscurus1900003	chrChromosome19	+	40626	40821	43839	44061	39180	39461	45032	45255	58	"39,64,12"	"45,36,10"	"34,37,20"	"54,55,13"	298	298	0.149145924	0.494743258	"0.464,0.64,0.545"	"0.386,0.402,0.606"	0.085
59	obscurus1801057	chrChromosome18	-	25908393	25908500	25908573	25908745	25908051	25908190	25909162	25909165	59	"370,140,815,298"	"421,844,825,992"	"616,851,604,168"	"723,952,044,309"	298	256	0.565870866	0.901477597	"0.43,0.439,0.432"	"0.423,0.46,0.454"	-0.012
60	obscurus1801028	chrChromosome18	+	25260573	25260699	25265458	25265592	25259872	25259986	25266415	25266533	60	"179,884,148,757,191,000"	"12,976,099,610,124,600"	"249,701,243,764,126,000"	"19,653,916,727,894,500"	275	283	0.302579652	0.693890469	"0.588,0.606,0.613"	"0.567,0.6,0.578"	0.021
61	obscurus1801028	chrChromosome18	+	25266415	25266533	25267991	25268054	25265458	25265592	25268140	25268210	61	"12,921,398,554,127,400"	"863,046,862,294,464"	"19,503,216,687,393,100"	"13,265,510,521,061,100"	267	212	0.410527676	0.776075798	"0.543,0.533,0.517"	"0.539,0.557,0.547"	-0.017
62	obscurus1800961	chrChromosome18	+	22398835	22399039	22420377	22420509	22388486	22388540	22420577	22420712	62	"198,227,302"	"40,25,60"	"189,173,90"	"32,40,5"	298	281	0.726190064	0.971411792	"0.824,0.895,0.826"	"0.848,0.803,0.944"	-0.017
63	obscurus1800961	chrChromosome18	+	22398835	22399039	22420577	22420712	22388486	22388540	22421907	22422121	63	"179,222,282"	"65,27,69"	"173,161,73"	"38,41,17"	298	284	0.955900949	1	"0.724,0.887,0.796"	"0.813,0.789,0.804"	0
64	obscurus1800961	chrChromosome18	+	22398835	22399039	22421907	22422121	22388486	22388540	22428968	22429153	64	"179,221,282"	"228,246,244"	"174,161,73"	"198,240,99"	298	298	0.091960753	0.385951116	"0.44,0.473,0.536"	"0.468,0.401,0.424"	0.052
65	obscurus1800961	chrChromosome18	+	22420377	22420509	22420577	22420712	22398835	22399039	22421907	22422121	65	"325,385,486"	"84,33,86"	"313,287,132"	"53,50,34"	281	284	0.447296831	0.811705602	"0.796,0.922,0.851"	"0.857,0.853,0.797"	0.021
66	obscurus1800961	chrChromosome18	+	22420377	22420509	22428968	22429153	22398835	22399039	22434377	22434498	66	"153,182,250"	"27,61,48"	"139,104,57"	"76,56,29"	281	298	6.42E-07	0.000116292	"0.857,0.76,0.847"	"0.66,0.663,0.676"	0.155
67	obscurus1800885	chrChromosome18	-	20269847	20269955	20270060	20270138	20269674	20269759	20270227	20270365	67	"115,123,221"	"200,204,390"	"292,229,142"	"647,526,303"	227	257	0.02478269	0.187074889	"0.394,0.406,0.391"	"0.338,0.33,0.347"	0.059
68	obscurus1800854	chrChromosome18	-	19716976	19717056	19718908	19719071	19715350	19715419	19719144	19719242	68	"19,15,19"	"8,10,10"	"10,21,14"	"7,18,7"	298	229	0.402950784	0.773864844	"0.646,0.535,0.594"	"0.523,0.473,0.606"	0.058
69	obscurus1800825	chrChromosome18	-	19075883	19075916	19076346	19076521	19075268	19075410	19077072	19077133	69	"251,409,354"	"7,18,16"	"250,240,105"	"11,12,5"	298	182	0.683357919	0.952320587	"0.956,0.933,0.931"	"0.933,0.924,0.928"	0.012
70	obscurus1800825	chrChromosome18	-	19084485	19084617	19086684	19086798	19082451	19082544	19086880	19086970	70	"117,137,116"	"140,187,129"	"108,106,50"	"106,141,55"	263	281	0.58787631	0.909340613	"0.472,0.439,0.49"	"0.521,0.445,0.493"	-0.019
71	obscurus1800810	chrChromosome18	-	18939198	18939372	18939607	18939735	18938502	18938689	18941736	18941908	71	"25,10,12"	"10,8,19"	"14,12,6"	"6,13,4"	277	298	0.752660642	0.979810919	"0.729,0.574,0.405"	"0.715,0.498,0.617"	-0.041
72	obscurus1800765	chrChromosome18	-	16664223	16664347	16664642	16664802	16662795	16663990	16664916	16665083	72	"217,285,271"	"244,246,346"	"41,205,163"	"40,172,130"	298	273	0.062077748	0.308121059	"0.449,0.515,0.418"	"0.484,0.522,0.535"	-0.053
73	obscurus1800684	chrChromosome18	-	14234293	14234453	14236401	14236617	14228656	14228805	14237896	14238091	73	"9,10,1"	"10,5,3"	"3,3,0"	"0,1,6"	298	298	0.687238699	0.954059344	"0.474,0.667,0.25"	"1.0,0.75,0.0"	-0.12
74	obscurus1800650	chrChromosome18	-	13508936	13509086	13509267	13509441	13508671	13508852	13509644	13509746	74	"115,80,145"	"139,101,117"	"83,110,73"	"92,135,84"	298	298	0.549682598	0.885192569	"0.453,0.442,0.553"	"0.474,0.449,0.465"	0.02
75	obscurus1800650	chrChromosome18	-	13511742	13511937	13512185	13512305	13511502	13511645	13512374	13512479	75	"114,71,94"	"103,83,127"	"69,88,84"	"71,113,86"	269	298	0.972722858	1	"0.551,0.487,0.451"	"0.518,0.463,0.52"	-0.004
76	obscurus1800649	chrChromosome18	+	13504289	13504370	13504627	13504772	13503956	13503983	13504845	13504987	76	"1,10,7"	"16,11,9"	"18,17,14"	"5,11,11"	230	294	0.00739215	0.091309858	"0.074,0.537,0.499"	"0.821,0.664,0.619"	-0.331
77	obscurus1800535	chrChromosome18	+	11366728	11366796	11367264	11367436	11366321	11366449	11369788	11369918	77	"4,31,15"	"48,64,82"	"30,17,5"	"75,61,22"	217	298	0.290368562	0.678775543	"0.103,0.399,0.201"	"0.355,0.277,0.238"	-0.056
78	obscurus1800499	chrChromosome18	-	10596146	10596281	10597070	10597207	10595889	10595999	10599774	10599924	78	"4,7,3"	"8,7,2"	"2,2,5"	"3,4,2"	286	284	0.820260852	1	"0.332,0.498,0.598"	"0.398,0.332,0.713"	-0.005
79	obscurus1800497	chrChromosome18	+	10542947	10543156	10543628	10543815	10542737	10542882	10543998	10544117	79	"24,32,37"	"31,33,25"	"36,46,24"	"39,20,17"	298	298	0.280884373	0.671273327	"0.436,0.492,0.597"	"0.48,0.697,0.585"	-0.079
80	obscurus1800497	chrChromosome18	+	10550617	10550767	10551024	10551118	10550259	10550451	10551252	10551300	80	"15,6,0"	"2,0,0"	"1,19,25"	"1,3,6"	298	243	1	1	"0.859,1.0,NA"	"0.449,0.838,0.773"	0.243
81	obscurus1800336	chrChromosome18	+	8444909	8445143	8446173	8447034	8444306	8444657	8447234	8447326	81	"49,69,69"	"52,58,54"	"38,51,35"	"59,52,16"	298	298	0.824222487	1	"0.485,0.543,0.561"	"0.392,0.495,0.686"	0.005
82	obscurus1800308	chrChromosome18	+	7923393	7923486	7923754	7923847	7922307	7922377	7925792	7925977	82	"0,4,2"	"9,0,10"	"1,6,3"	"7,2,4"	242	242	0.454704478	0.821036159	"0.0,1.0,0.167"	"0.125,0.75,0.429"	-0.046
83	obscurus2000924	chrChromosome20	-	26334060	26334134	26335888	26335992	26333904	26333983	26344596	26344869	83	"109,105,114"	"103,97,131"	"147,84,62"	"118,88,60"	253	223	0.514140824	0.857629498	"0.483,0.488,0.434"	"0.523,0.457,0.477"	-0.017
84	obscurus1800095	chrChromosome18	-	2753233	2753443	2758195	2758346	2750728	2750911	2758689	2758853	84	"500,567,641"	"46,24,48"	"493,563,323"	"62,55,24"	298	298	0.012409187	0.118933955	"0.916,0.959,0.93"	"0.888,0.911,0.931"	0.025
85	obscurus1800009	chrChromosome18	+	291919	292042	292938	293070	287110	287180	295018	295132	85	"39,47,40"	"1,19,17"	"66,26,31"	"21,6,8"	272	281	0.809688702	1	"0.976,0.719,0.709"	"0.765,0.817,0.8"	0.007
86	obscurus1800003	chrChromosome18	-	100336	100454	100862	100931	100088	100220	102830	102899	86	"8,6,2"	"2,13,3"	"6,18,9"	"1,13,9"	218	267	0.500073514	0.850672785	"0.83,0.361,0.449"	"0.88,0.629,0.551"	-0.14
87	obscurus1700923	chrChromosome17	-	27472966	27473128	27474218	27474392	27472173	27472324	27484700	27484868	87	"65,84,87"	"49,34,37"	"90,75,45"	"72,46,39"	298	298	0.057004702	0.299343531	"0.57,0.712,0.702"	"0.556,0.62,0.536"	0.091
88	obscurus1700678	chrChromosome17	-	16141061	16141142	16146649	16146848	16137183	16137323	16148637	16148756	88	"3,2,1"	"1,1,10"	"1,1,4"	"0,1,11"	298	230	0.848242539	1	"0.698,0.607,0.072"	"1.0,0.436,0.219"	-0.093
89	obscurus1700677	chrChromosome17	+	16117322	16117465	16118359	16118472	16113594	16113679	16118601	16118716	89	"7,12,14"	"14,11,6"	"11,12,5"	"8,3,3"	292	262	0.177683042	0.542532209	"0.31,0.495,0.677"	"0.552,0.782,0.599"	-0.15
90	obscurus2000707	chrChromosome20	+	20416387	20416471	20419230	20419344	20403506	20403706	20420008	20420137	90	"73,92,72"	"101,125,118"	"113,86,51"	"157,176,50"	233	263	0.991995452	1	"0.449,0.454,0.408"	"0.448,0.355,0.535"	-0.009
91	obscurus1700652	chrChromosome17	+	15431972	15432096	15438965	15439122	15431603	15431799	15441381	15441497	91	"195,181,164"	"178,202,176"	"152,87,53"	"139,147,99"	273	298	0.094552998	0.392286674	"0.545,0.494,0.504"	"0.544,0.392,0.369"	0.079
92	obscurus1700652	chrChromosome17	+	15444431	15444509	15445443	15445560	15444143	15444242	15445678	15445745	92	"89,151,130"	"150,150,140"	"66,71,47"	"138,108,63"	227	266	0.074179552	0.335971555	"0.41,0.541,0.521"	"0.359,0.435,0.466"	0.071
93	obscurus1700621	chrChromosome17	-	14970250	14970356	14970559	14970625	14969501	14969620	14970743	14970911	93	"38,29,28"	"62,35,82"	"40,36,197"	"60,48,180"	215	255	0.052795152	0.292406048	"0.421,0.496,0.288"	"0.442,0.471,0.565"	-0.091
94	obscurus1700570	chrChromosome17	-	13390732	13390825	13390908	13390990	13390546	13390616	13391133	13391219	94	"8,5,2"	"4,3,2"	"12,8,8"	"9,8,1"	231	242	0.804771931	1	"0.677,0.636,0.512"	"0.583,0.512,0.893"	-0.054
95	obscurus1700558	chrChromosome17	-	13210482	13210540	13213026	13213122	13209529	13209602	13213279	13213349	95	"18,20,28"	"13,23,14"	"33,13,8"	"19,29,2"	245	207	0.915168922	1	"0.539,0.424,0.628"	"0.595,0.275,0.772"	-0.017
96	obscurus1700538	chrChromosome17	+	12831235	12831304	12832550	12832653	12831037	12831160	12832975	12833169	96	"55,67,50"	"47,54,43"	"106,55,35"	"101,56,45"	218	252	0.204087744	0.579225529	"0.575,0.589,0.573"	"0.548,0.532,0.473"	0.061
97	obscurus1700529	chrChromosome17	+	12754126	12754203	12754273	12754379	12753483	12753635	12754466	12754573	97	"27,31,24"	"74,44,48"	"13,39,14"	"29,50,15"	226	255	0.243974286	0.63597134	"0.292,0.443,0.361"	"0.336,0.468,0.513"	-0.074
98	obscurus1700529	chrChromosome17	+	12754126	12754203	12754466	12754573	12753483	12753635	12754666	12754819	98	"29,31,23"	"54,56,63"	"15,39,14"	"41,47,26"	226	256	0.505698222	0.853637552	"0.378,0.385,0.293"	"0.293,0.485,0.379"	-0.034
99	obscurus1700529	chrChromosome17	+	12754273	12754379	12754466	12754573	12754126	12754203	12754666	12754819	99	"46,41,42"	"53,56,58"	"32,37,15"	"41,47,26"	255	256	0.794220427	1	"0.466,0.424,0.421"	"0.439,0.441,0.367"	0.021
100	obscurus1700529	chrChromosome17	+	12754273	12754379	12754666	12754819	12754126	12754203	12754927	12755038	100	"39,42,39"	"89,130,92"	"32,34,15"	"65,69,54"	255	298	0.692804279	0.959335351	"0.339,0.274,0.331"	"0.365,0.365,0.245"	-0.01
